1.61242121,6.992996368626
1.62675189,7.6222530489
1.662200892,8.13516039692
1.670896074,8.0708960855
1.67165528,8.62526059296
1.6881094,9.25016798578
1.688787326,9.10368935576
1.689963854,7.73803166664
1.696271944,8.61908916192
1.696813472,10.12853262284
1.704760624,8.74727492748
1.705131972,8.86035354414
1.707099456,9.26603227784
1.714356236,9.39644661572
1.717632582,8.1530746898
1.717752216,10.13215405286
1.718536822,8.65942489234
1.721810374,10.30693983706
1.722298054,9.38198946708
1.72253402,8.98490359396
1.722978266,10.09148260802
1.72472731,8.02659606778
1.73270164,10.16681835244
1.734303618,8.29190331676
1.734882992,8.97219644602
1.737915498,9.25019655722
1.743691458,10.21238265638
1.744925136,8.80731780864
1.749521774,10.25280410112
1.757835702,9.19633939282
1.762727996,10.93049722934
1.76589182,7.37868866576
1.772971816,10.10676832842
1.778373888,9.74731104178
1.79311427,9.7301824635
1.79939569,10.1731112121
1.80572664,9.9998254285
1.809250382,9.8501825115
1.816486334,9.74909675678
1.823842936,10.0072540029
